p (mbar),VPact (mbar),Tdew (degC),T (degC),max. wv (m/s),NSwind,EWwind,year,month,day,hour
999.55,1.98,-14.51,-13.31,2.16,-1.3883683455096618,1.0653325007652608,2010,12,30,0
999.23,2.11,-13.72,-12.59,2.88,-1.5867379991893231,1.0987094802215296,2010,12,30,3
998.67,2.21,-13.18,-12.09,2.6,-1.5543371426149954,0.2212149341420051,2010,12,30,6
998.7,2.36,-12.36,-11.33,4.01,-1.861945220988319,0.6121764402839756,2010,12,30,9
998.84,2.67,-10.8,-9.85,2.6,-1.618256271449472,0.41248835124698086,2010,12,30,12
997.19,3.14,-8.79,-8.07,1.16,-0.5136109051520132,0.4756089129830617,2010,12,30,15
997.28,3.37,-7.87,-7.28,1.72,-0.855914003352558,0.5729844839653142,2010,12,30,18
996.87,2.66,-10.87,-10.04,2.12,-1.4093794027683313,0.04182940416000624,2010,12,30,21
996.97,2.5,-11.63,-10.73,1.32,-0.8492544055840296,0.03559430566981984,2010,12,31,0
995.88,2.87,-9.92,-9.15,1.92,-1.152085813079707,-0.7227020681445924,2010,12,31,3
995.17,3.28,-8.22,-7.6,1.54,-0.6854272082642735,0.079306633840078,2010,12,31,6
995.78,3.85,-6.15,-5.68,1.16,-0.7796160159613778,-0.1276670186716553,2010,12,31,9
995.88,4.93,-2.89,-2.51,0.8,-0.4087361068305824,-0.03216822924841637,2010,12,31,12
995.74,5.53,-1.36,0.07,3.2,0.14596540223788992,-1.4124780003063873,2010,12,31,15
995.92,5.35,-1.81,-0.56,2.6,-0.5701983142239837,1.3765805034418173,2010,12,31,18
995.72,4.95,-2.86,-1.64,1.92,-0.826643460846207,-0.8560143624029944,2010,12,31,21
994.61,4.56,-3.95,-2.87,1.76,-1.106054442251267,-0.6831131463939477,2011,1,1,0
992.96,4.19,-5.04,-3.62,2.48,-0.7260018347570308,0.826390546853862,2011,1,1,3
991.45,4.61,-3.79,-1.5,1.88,-0.8392884152673229,-0.18760318760102618,2011,1,1,6
990.11,5.16,-2.3,-0.26,2.64,-0.6428860705059461,1.0368690854439742,2011,1,1,9
988.92,5.84,-0.62,1.95,3.96,-1.3604984697866185,-1.728885164985885,2011,1,1,12
988.56,6.0,-0.24,1.62,3.12,-0.6329363851883555,-1.226291781063829,2011,1,1,15
989.65,5.95,-0.37,0.57,4.89,-0.6922580040059926,-2.6200913831180848,2011,1,1,18
989.94,5.58,-1.23,0.22,4.77,-0.4414421744603076,-2.5825430890127965,2011,1,1,21
990.02,5.19,-2.22,0.03,3.77,0.034555396319442114,-1.7996682818189595,2011,1,2,0
990.26,4.87,-3.05,-0.78,3.0,-0.2460257374064918,-1.773011939196573,2011,1,2,3
990.11,4.78,-3.32,-0.42,4.89,-0.36709638591926474,-2.9472258555199016,2011,1,2,6
990.99,4.93,-2.9,-0.29,4.69,-0.48219337962422254,-2.503994717375931,2011,1,2,9
991.81,4.83,-3.18,0.43,3.24,-0.5747716095374025,-1.7689651203089856,2011,1,2,12
991.94,4.61,-3.78,0.27,3.4,-0.21692743126116196,-1.7667321499215534,2011,1,2,15
992.68,4.88,-3.05,-0.5,4.41,-0.4246475018282172,-2.5650876201781205,2011,1,2,18
993.01,4.67,-3.62,-0.71,5.41,-0.2527516539682089,-2.888964624466062,2011,1,2,21
993.4,4.78,-3.31,-0.65,3.71,-0.42722939725545406,-2.23961493166141,2011,1,3,0
993.67,4.86,-3.09,-0.69,3.65,-0.6226113148604894,-2.3902416510904696,2011,1,3,3
993.78,4.7,-3.55,-1.16,2.16,-0.5207807118259677,-1.4386408343259405,2011,1,3,6
994.21,4.75,-3.4,-1.14,3.93,-0.5672032072303201,-2.5168791233803103,2011,1,3,9
994.75,4.67,-3.64,0.25,4.77,0.3145864162464036,-2.4902079002993394,2011,1,3,12
994.42,4.44,-4.3,0.05,3.8,-0.12055779749628306,-1.9162113185822813,2011,1,3,15
994.66,4.22,-4.96,-2.79,2.7,-0.950206706949675,-2.0284741097849524,2011,1,3,18
994.64,3.94,-5.85,-4.4,2.02,-0.9747732690715671,0.362514929214688,2011,1,3,21
994.29,3.97,-5.75,-4.3,1.44,-0.6058340962184765,0.0711691496305932,2011,1,4,0
993.71,3.71,-6.64,-5.68,2.24,-0.9856759295581348,0.2203246738105082,2011,1,4,3
992.69,3.43,-7.64,-6.94,1.12,0.24012274793517505,0.33232674572483684,2011,1,4,6
992.9,3.06,-9.11,-8.35,2.32,-1.4707765203576826,0.16497401966536146,2011,1,4,9
992.6,3.66,-6.83,-4.25,2.2,-1.1852574461804952,-0.6870697099084566,2011,1,4,12
991.5,4.0,-5.67,-1.49,2.56,-1.4005255541828685,0.2343676003221629,2011,1,4,15
991.23,3.55,-7.21,-4.66,3.57,-1.7677768014126771,-1.0960680546330892,2011,1,4,18
991.07,3.14,-8.79,-7.63,1.96,-1.138437669620214,-0.05966299011695566,2011,1,4,21
990.79,2.78,-10.34,-9.6,1.56,-0.7409698993270418,0.11603278972460124,2011,1,5,0
989.78,2.72,-10.57,-9.32,0.76,0.33094990682205067,0.22466009697869357,2011,1,5,3
988.85,3.04,-9.18,-7.58,0.8,0.37227829884915686,0.21519495395101118,2011,1,5,6
989.17,2.65,-10.89,-9.57,1.6,-0.7154320800812234,-0.2847050031008482,2011,1,5,9
988.15,2.81,-10.19,-7.26,2.16,-0.85287673768766,-0.9811224542896032,2011,1,5,12
986.42,3.13,-8.84,-5.16,7.81,-4.549440311490359,-0.31014972543353,2011,1,5,15
985.25,3.02,-9.28,-6.57,6.69,-2.95,3.612708057484692e-16,2011,1,5,18
983.25,2.94,-9.6,-7.15,5.61,-4.054885904833276,0.7295891301166838,2011,1,5,21
981.5,3.21,-8.5,-5.46,4.77,-2.747371845346338,0.9891147271162519,2011,1,6,0
979.25,3.48,-7.47,-2.99,4.21,-3.179825638582329,-0.033300273489660574,2011,1,6,3
976.05,4.2,-5.02,-0.78,7.13,-4.407038216563874,-0.1615987553959124,2011,1,6,6
975.36,5.17,-2.26,0.9,8.95,-5.230754984167531,-1.9141844988418806,2011,1,6,9
975.85,5.96,-0.34,2.86,6.05,-4.42213961408486,-1.59206822515287,2011,1,6,12
975.56,6.94,1.76,4.41,4.77,-3.5533215228954256,-2.2203617171371284,2011,1,6,15
974.5,7.01,1.9,4.39,6.73,-4.543065440936229,-1.242842065336907,2011,1,6,18
973.94,7.49,2.84,4.31,5.17,-3.7869912402842347,0.41808772525688226,2011,1,6,21
975.34,8.59,4.77,7.01,9.85,-5.165977097729353,-2.055791970442488,2011,1,7,0
977.02,8.81,5.14,7.8,6.57,-3.6003098148649015,-1.5505383700468236,2011,1,7,3
979.58,8.18,4.08,5.86,6.89,-4.587831178034599,-3.5973191520705616,2011,1,7,6
983.61,8.23,4.17,4.69,1.68,1.3299270752561312,-0.013927472874608727,2011,1,7,9
984.21,7.56,2.96,3.24,1.78,1.2323750374814015,0.7448837271633164,2011,1,7,12
982.9,8.42,4.48,5.57,2.6,-1.579653479890256,0.033089023415703536,2011,1,7,15
982.74,8.42,4.49,4.82,2.72,-1.8647361996919665,0.14021021916523344,2011,1,7,18
981.78,8.34,4.35,4.74,2.96,-1.5363000946990446,0.27089115716041123,2011,1,7,21
982.67,9.36,6.0,6.78,5.09,-3.062342224641405,-2.946957770172204,2011,1,8,0
982.98,8.68,4.91,5.48,0.74,-0.4139574509633859,-0.11635819176962124,2011,1,8,3
982.07,9.13,5.65,6.21,3.28,-1.989604640884926,-1.4296759678224873,2011,1,8,6
982.61,9.36,6.01,7.36,7.09,-4.136608452864169,-3.5329973829161987,2011,1,8,9
982.71,9.44,6.12,8.39,5.61,-4.213096916503061,-1.1604802334173547,2011,1,8,12
981.81,9.31,5.93,10.37,3.44,-2.3542934544729395,-0.27240104666809345,2011,1,8,15
982.12,8.85,5.19,7.84,4.57,-3.335770098650021,-0.9188241665043586,2011,1,8,18
981.91,8.74,5.02,9.23,8.65,-5.434440686451392,-3.2653413949297434,2011,1,8,21
982.27,8.2,4.1,7.15,3.54,-2.2848321544136083,-0.4565545160850673,2011,1,9,0
982.23,8.38,4.42,7.08,4.12,-2.824003487307607,-0.45233207234782224,2011,1,9,3
980.87,8.26,4.21,7.03,4.51,-2.9727408697742765,-0.207874291757492,2011,1,9,6
981.42,7.61,3.06,6.63,2.52,-0.2740791647428724,-0.740932258343399,2011,1,9,9
981.95,8.61,4.8,10.83,7.11,-3.2349046945781397,-1.9360505202593015,2011,1,9,12
985.52,7.35,2.57,4.38,1.52,0.6331870755449979,0.14688133769398037,2011,1,9,15
987.61,7.2,2.27,3.26,1.84,-0.8255615042508723,-1.0681517695061116,2011,1,9,18
989.87,6.46,0.77,3.0,3.96,-1.0783787981867154,-1.9861266746160413,2011,1,9,21
991.87,5.94,-0.37,1.94,1.4,-0.5240331108633255,-0.8162654584869469,2011,1,10,0
993.74,5.49,-1.46,-0.31,2.04,-1.0478633264746195,-1.4264930595798722,2011,1,10,3
995.07,4.79,-3.27,-3.03,0.88,-0.5239071433754836,0.224546888466842,2011,1,10,6
996.65,4.69,-3.57,-3.34,2.2,-1.5231345153210047,-0.9778349800645548,2011,1,10,9
996.82,4.97,-2.81,-2.62,1.52,-0.7662644802037741,0.3189651178076371,2011,1,10,12
995.43,5.22,-2.12,-1.97,1.08,-0.4841777112738779,-0.47746407603671015,2011,1,10,15
995.13,4.78,-3.31,-3.21,1.62,-0.8734978743770849,-0.6849098214062305,2011,1,10,18
993.9,4.47,-4.19,-3.99,2.24,-1.606140675425573,0.21145243139648356,2011,1,10,21
992.08,4.33,-4.62,-4.38,1.28,-0.5846257847596735,-0.5606359708350295,2011,1,11,0
990.09,4.48,-4.16,-3.94,0.76,-0.31065934987773286,-0.20097454648174817,2011,1,11,3
987.78,4.71,-3.52,-3.35,0.88,-0.544349444765348,-0.29678895192317617,2011,1,11,6
985.59,5.22,-2.13,-2.1,1.4,-0.5321780524023907,-0.5284756574726961,2011,1,11,9
983.42,5.85,-0.6,-0.6,1.42,-0.6910598102221345,0.20208003042296735,2011,1,11,12
981.26,6.41,0.67,3.0,5.77,-3.79164557950979,0.25184082152000214,2011,1,11,15
981.62,6.11,0.01,1.73,3.24,-2.5351753301871303,-0.7365365199435643,2011,1,11,18
982.81,6.09,-0.05,1.78,3.04,-1.6534486213883264,0.29750236373690014,2011,1,11,21
983.48,6.35,0.54,3.17,4.81,-3.1314317101634073,-1.5408554262431888,2011,1,12,0
984.82,6.69,1.26,3.65,3.78,-1.556018566745669,-1.5834159971222834,2011,1,12,3
986.66,6.9,1.69,4.23,4.12,-1.31014416140229,-1.986937914566907,2011,1,12,6
989.48,6.38,0.6,3.59,3.94,-0.037277507392374974,-1.779609616585225,2011,1,12,9
990.61,6.23,0.27,3.94,3.4,-0.922908221250282,-1.2203034111025997,2011,1,12,12
989.65,5.62,-1.14,4.13,3.54,-2.3946724444039305,-1.2254158004581561,2011,1,12,15
987.74,6.37,0.59,1.77,3.9,-2.618403966790031,-0.09143668136055236,2011,1,12,18
985.35,6.77,1.43,3.67,5.01,-2.4641667186112564,-0.7299194358890805,2011,1,12,21
984.03,7.25,2.38,4.08,3.04,-2.0556215163995386,0.42944170886776006,2011,1,13,0
982.85,7.83,3.46,4.57,3.7,-1.401276989116656,-1.669976885999372,2011,1,13,3
983.5,8.22,4.14,4.59,2.92,-1.6935853841176056,0.6097282564415252,2011,1,13,6
984.45,8.53,4.66,4.94,2.48,-1.4999928760565986,-0.17355509724422832,2011,1,13,9
984.1,8.66,4.88,5.03,2.2,-1.3862277207885152,-0.7370703535738486,2011,1,13,12
983.18,9.3,5.92,5.96,2.54,-1.4847743602817616,-0.12467998656515007,2011,1,13,15
983.22,9.9,6.81,6.81,2.68,-1.4718894032287448,0.3371076751765364,2011,1,13,18
984.08,10.56,7.76,8.37,1.16,0.3349673765369216,0.5335699173079121,2011,1,13,21
985.19,10.51,7.68,7.96,3.04,-1.3269627213518982,0.24833432332717242,2011,1,14,0
985.29,10.66,7.89,8.26,3.4,-1.3759276320821279,-1.5996634493770454,2011,1,14,3
984.84,10.86,8.16,9.57,6.73,-3.539749343709753,-1.6131567139327696,2011,1,14,6
986.38,11.11,8.5,10.55,4.93,-1.4612690579325247,-0.4860995168985376,2011,1,14,9
986.73,10.29,7.37,11.19,7.35,-4.493667575587937,-2.8848833113506753,2011,1,14,12
986.04,9.67,6.48,11.31,5.68,-3.2805857949292947,-2.034049370617175,2011,1,14,15
986.51,9.43,6.11,9.94,6.61,-2.905057123717688,-2.1261804034317304,2011,1,14,18
986.36,9.31,5.92,9.14,6.53,-4.005463562775123,-2.942305498632121,2011,1,14,21
985.59,8.59,4.78,8.82,6.05,-3.848208347597661,-1.8272636682974026,2011,1,15,0
987.06,9.14,5.66,7.41,4.73,-1.6732342737882302,-1.6214768160600923,2011,1,15,3
990.76,8.5,4.61,7.09,4.04,-0.8009988134030113,-1.8870349495775023,2011,1,15,6
993.77,7.71,3.25,6.63,4.36,-1.4845431948651622,-1.8730273630087568,2011,1,15,9
995.71,7.97,3.71,8.7,6.49,-1.8837470217324932,-2.7822827243315804,2011,1,15,12
996.4,7.68,3.19,8.28,2.92,-0.9560537462192277,-1.076829250317886,2011,1,15,15
997.27,7.74,3.29,7.34,5.81,-3.0258102389306254,-1.1013048615086531,2011,1,15,18
997.37,7.8,3.39,7.84,4.77,-3.1079904568798655,-0.9502080403488933,2011,1,15,21
996.95,7.79,3.39,7.1,5.05,-2.7936508166863594,-0.9783226024311397,2011,1,16,0
997.07,7.63,3.09,6.79,3.2,-2.45592339784904,-1.0475401013315084,2011,1,16,3
998.07,7.42,2.69,5.75,2.0,-1.3527742209779758,-0.27276712972319456,2011,1,16,6
998.82,7.23,2.33,4.71,1.28,-0.7388766278272351,-0.3781022730038177,2011,1,16,9
999.05,7.55,2.94,7.67,6.49,-3.8758783641522765,-2.2467681024743693,2011,1,16,12
998.69,7.46,2.78,9.38,5.36,-3.4391079473254464,-1.097559349941019,2011,1,16,15
999.29,6.89,1.66,4.56,2.92,-1.749037877898075,0.0580215621799207,2011,1,16,18
999.31,6.53,0.92,2.31,3.12,-1.1200723623709092,0.2606490035523829,2011,1,16,21
998.82,6.21,0.22,0.67,2.24,-1.2939579505006729,-0.260907689300447,2011,1,17,0
998.46,5.42,-1.62,-1.46,2.16,-0.9819658358136572,-0.7895208023192205,2011,1,17,3
998.23,5.31,-1.91,-1.83,1.28,-0.6004043631440702,0.319240662694406,2011,1,17,6
997.84,5.2,-2.18,-2.11,1.92,-1.3001536754439704,-0.7874010542471576,2011,1,17,9
997.31,6.52,0.9,0.98,2.08,-0.7777575121798049,-0.1385397136126698,2011,1,17,12
995.84,8.05,3.85,9.5,1.32,-0.5022947341949744,0.2899999999999999,2011,1,17,15
995.91,7.52,2.89,4.62,1.32,-0.7177804802878521,-0.05649054892404827,2011,1,17,18
996.13,6.61,1.08,2.77,1.76,-0.8459432899845565,0.0829454647952769,2011,1,17,21
996.29,6.76,1.39,2.77,3.14,-1.6922822652456915,0.30753981000012215,2011,1,18,0
996.44,7.71,3.25,5.36,1.52,-0.6149902498152179,-0.39330267305500977,2011,1,18,3
996.07,7.53,2.91,4.61,4.0,-2.4303598656026897,-2.1426504436486318,2011,1,18,6
996.49,7.34,2.55,5.22,4.38,-2.9393650090564396,-1.0756548440529778,2011,1,18,9
996.29,7.81,3.41,7.37,5.81,-3.521433007717541,-1.8331419945430838,2011,1,18,12
995.21,7.71,3.24,7.9,6.49,-3.4460016461292198,-1.9101499037705676,2011,1,18,15
995.22,7.66,3.15,6.23,3.28,-1.7060182924028888,-0.6892761318852781,2011,1,18,18
994.89,7.51,2.87,5.09,1.64,-0.3703053950154939,-0.8639872188999204,2011,1,18,21
995.11,7.56,2.96,4.11,2.68,0.7943239065582298,-0.46416541390981786,2011,1,19,0
997.27,6.22,0.26,0.96,3.56,-0.23477048920662494,-1.5523475182437991,2011,1,19,3
998.15,6.27,0.36,1.13,1.56,-0.26061373845294666,-0.78802314644278,2011,1,19,6
998.76,6.19,0.17,1.01,4.45,-0.5325759656874418,-2.442613936088159,2011,1,19,9
999.26,6.14,0.07,1.98,3.32,0.9052802258641366,-0.960660040107518,2011,1,19,12
998.58,5.6,-1.17,2.3,1.92,-0.4167272377051605,-1.2102637767671256,2011,1,19,15
998.67,5.65,-1.07,0.62,2.52,-0.2987361666078275,-1.7851769387823888,2011,1,19,18
998.56,5.7,-0.95,0.31,3.36,-0.46010215409681776,-1.977171213576474,2011,1,19,21
998.08,5.69,-0.97,0.3,2.16,-0.11243090814447915,-1.2850911605383517,2011,1,20,0
997.75,5.68,-1.0,-0.05,2.28,-0.7410973384222688,-1.0313460791525944,2011,1,20,3
997.76,5.54,-1.33,-0.18,1.76,-0.6374482489534572,-1.0402210005119927,2011,1,20,6
998.58,5.58,-1.23,-0.46,1.96,-0.7792146291311628,-1.0154922755727807,2011,1,20,9
999.37,5.5,-1.43,0.44,3.93,1.5836079952902153,0.5301751760059175,2011,1,20,12
1000.11,4.89,-3.0,-1.16,5.09,3.1364609453278014,1.2863563808033271,2011,1,20,15
1001.48,4.58,-3.89,-1.5,4.29,2.2425169615432967,0.9096799861438198,2011,1,20,18
1002.66,4.55,-3.98,-1.81,4.45,2.6647000691463827,1.2183076546961622,2011,1,20,21
1003.87,4.62,-3.78,-1.95,3.12,2.0339026866061642,1.0951437628988387,2011,1,21,0
1004.48,4.53,-4.02,-1.87,3.08,1.077008693750266,0.7457561756944059,2011,1,21,3
1004.82,4.08,-5.39,-2.3,4.69,1.9872956468083285,0.7382790882699224,2011,1,21,6
1005.51,3.97,-5.76,-2.21,2.08,0.39855340040230774,0.7845732515372658,2011,1,21,9
1005.69,3.88,-6.05,-1.84,2.96,0.9669055555508262,-0.21258797389539266,2011,1,21,12
1004.97,4.1,-5.33,-2.1,3.65,0.2850295637896459,-1.1347502578831539,2011,1,21,15
1005.22,4.18,-5.1,-2.36,2.28,1.245611349375096,0.46621064585437444,2011,1,21,18
1005.45,4.54,-4.01,-2.38,1.08,0.0721781005004869,-0.4947628945344847,2011,1,21,21
1005.21,4.55,-3.97,-2.4,1.56,0.7202392525018998,0.11897654876279044,2011,1,22,0
1004.65,4.58,-3.89,-2.29,1.12,0.4564883279182536,0.20400589813629638,2011,1,22,3
1004.23,4.41,-4.37,-2.69,1.66,0.8050161041168995,0.15604189217145875,2011,1,22,6
1003.97,4.5,-4.12,-2.6,1.0,0.0670355988415905,0.4651948285266608,2011,1,22,9
1003.74,3.83,-6.23,-1.52,3.97,-2.0524108557200753,-1.337949804485351,2011,1,22,12
1002.3,3.89,-6.03,0.02,3.28,-2.068083764903518,-1.1369386708800482,2011,1,22,15
1001.56,3.92,-5.92,-2.37,0.84,0.11462198380276532,0.424807957586859,2011,1,22,18
1001.28,3.76,-6.47,-4.01,1.68,-0.9497746808799787,-0.7002342861923676,2011,1,22,21
1000.64,3.82,-6.27,-4.91,1.58,-0.7366135687852353,-0.25651598445609486,2011,1,23,0
999.38,4.14,-5.22,-4.22,1.32,-0.7463628278603913,-0.28799744649604103,2011,1,23,3
997.88,4.35,-4.56,-3.7,1.72,-0.783007594730863,-0.3307553576191752,2011,1,23,6
997.34,4.8,-3.27,-2.46,1.32,-0.5289577202520663,-0.15067757028083759,2011,1,23,9
997.06,5.23,-2.11,1.06,5.13,0.21682649406624632,-1.7163584332740467,2011,1,23,12
996.05,5.39,-1.69,0.9,2.72,-0.20805316771674418,-1.6469104041820333,2011,1,23,15
996.19,5.62,-1.14,0.55,2.4,-0.089985851129922,-1.2868576248351733,2011,1,23,18
996.19,5.82,-0.65,0.43,2.68,-0.5803312156679414,-1.6297593933220234,2011,1,23,21
995.33,5.83,-0.63,0.24,3.58,-0.5217044519936157,-1.8685353795874566,2011,1,24,0
994.7,5.92,-0.44,0.14,3.97,-0.43193693910937137,-2.085744586624361,2011,1,24,3
994.41,5.94,-0.39,0.29,3.73,-0.8799047867800098,-1.62734985980324,2011,1,24,6
995.0,5.93,-0.41,0.31,2.46,-0.3288802659111304,-1.3093272206344082,2011,1,24,9
994.81,6.03,-0.19,0.72,1.8,0.7637583315995372,-0.3496758654987378,2011,1,24,12
993.3,6.23,0.28,1.24,2.14,-0.5339467426243774,-0.5685955293887008,2011,1,24,15
992.81,5.99,-0.28,0.8,2.04,-0.668894768667137,-0.5244804938696359,2011,1,24,18
992.21,5.91,-0.45,0.58,4.89,-0.7193633460096618,-3.2718521324194625,2011,1,24,21
990.89,5.98,-0.29,0.84,4.53,-0.8019794748101636,-2.9115681207870123,2011,1,25,0
988.83,5.76,-0.8,0.57,2.68,-0.3676099142300949,-1.0155111771712522,2011,1,25,3
986.01,5.6,-1.18,1.13,5.53,-1.80584543279182,-2.3705109729475886,2011,1,25,6
983.5,5.63,-1.1,1.32,6.65,-4.6132565890629795,-2.442593630440194,2011,1,25,9
980.38,5.71,-0.91,1.85,8.37,-4.692238312735937,-3.2008279579654073,2011,1,25,12
978.86,5.84,-0.62,1.28,4.57,-0.7127628750460109,-2.155195834247121,2011,1,25,15
978.36,5.52,-1.38,0.68,4.21,-0.9523284071211874,-2.4300556794011987,2011,1,25,18
978.05,5.73,-0.87,0.37,3.77,-1.2444578545858664,-1.2017589808940652,2011,1,25,21
978.28,5.91,-0.45,0.79,6.57,-0.9063954710044605,-3.9575304484163603,2011,1,26,0
978.84,5.9,-0.47,0.38,4.09,-0.05549513041269179,-2.1192735289481814,2011,1,26,3
979.58,5.59,-1.22,0.27,2.04,-0.7695527400824981,-0.5904985861384591,2011,1,26,6
980.87,5.09,-2.48,-0.42,2.16,-0.5105111592883871,-1.5900560858793713,2011,1,26,9
981.71,4.75,-3.4,0.37,3.44,-0.8171403335751621,-2.0533829830902643,2011,1,26,12
981.75,4.85,-3.12,0.3,3.12,1.9163370742851975,0.6064257726383739,2011,1,26,15
983.72,5.0,-2.72,0.13,0.92,0.39546770069788434,-0.21472144211682392,2011,1,26,18
985.52,5.55,-1.31,-0.84,1.32,0.7472012848970397,0.3127143102709132,2011,1,26,21
987.16,5.34,-1.83,-1.36,6.21,3.817647651059945,1.956953349560608,2011,1,27,0
988.41,4.92,-2.92,-2.29,6.39,3.764932269764383,2.218599784568368,2011,1,27,3
990.0,4.42,-4.37,-2.71,4.73,3.279712879755305,1.2504332954488862,2011,1,27,6
991.89,4.27,-4.81,-3.11,4.73,2.9638764305631167,1.8426981587749092,2011,1,27,9
992.79,3.79,-6.37,-3.01,8.23,4.274928283461697,2.995561411698853,2011,1,27,12
993.19,3.88,-6.06,-2.36,7.13,2.3496770835820135,2.8322107271334036,2011,1,27,15
994.43,4.34,-4.6,-2.76,4.65,2.345386241791173,2.307219837123606,2011,1,27,18
995.85,4.02,-5.61,-2.96,6.19,3.097084855656292,2.8220852922731527,2011,1,27,21
996.74,3.68,-6.76,-3.62,5.61,2.1726400751554773,3.1541298489168774,2011,1,28,0
997.12,3.54,-7.26,-4.23,6.17,3.433802944914114,1.8908721097681773,2011,1,28,3
997.06,4.03,-5.56,-3.77,5.29,3.8508248877498357,1.8450061473844643,2011,1,28,6
997.72,4.28,-4.78,-3.19,7.47,3.5577139797747934,3.1321352522065524,2011,1,28,9
997.75,4.25,-4.86,-2.12,7.49,2.769709996345975,4.066338222054479,2011,1,28,12
997.06,4.32,-4.65,-0.84,6.13,2.4386120932098025,3.6263026706069237,2011,1,28,15
997.35,4.17,-5.13,-2.28,4.93,1.6806625000016828,1.9177782877820089,2011,1,28,18
997.12,3.82,-6.26,-3.4,4.35,0.7215117701224708,2.0040760378725,2011,1,28,21
996.63,3.6,-7.03,-5.68,1.32,-0.09932265433403278,-0.459385470314465,2011,1,29,0
995.92,3.27,-8.25,-7.42,1.6,-0.39709890918412094,-0.6480065249091103,2011,1,29,3
995.15,2.98,-9.45,-8.57,0.44,0.13210030629579755,0.16324677355634462,2011,1,29,6
995.27,2.82,-10.15,-9.6,1.24,-0.334418435665781,-0.6263100748725442,2011,1,29,9
994.41,3.48,-7.45,-4.37,1.48,-0.39323494884338117,0.6268702218227815,2011,1,29,12
992.54,3.56,-7.16,-0.5,2.88,1.26735103919733,1.42895813215274,2011,1,29,15
992.44,3.8,-6.33,-3.74,2.32,1.7894425225544504,0.04467055488759348,2011,1,29,18
993.0,3.62,-6.95,-5.81,0.96,0.3396858385424427,0.47012076224489113,2011,1,29,21
993.15,3.29,-8.2,-7.34,1.32,-0.3912701834128791,-0.7206300323828114,2011,1,30,0
993.43,3.33,-8.03,-7.43,2.16,-0.8848410237307913,-1.084922284185851,2011,1,30,3
993.16,3.51,-7.37,-6.79,0.86,0.4073485180855241,0.13772140288832174,2011,1,30,6
994.22,3.56,-7.16,-6.59,4.03,2.510275720016565,1.7498902278415394,2011,1,30,9
994.39,3.7,-6.67,-5.88,1.8,-0.13067122555125316,1.1123511274831046,2011,1,30,12
993.88,3.7,-6.67,-5.13,3.85,2.309324591331083,1.754143646305378,2011,1,30,15
994.74,3.71,-6.66,-5.4,3.04,1.2066562141552062,1.1689229148411047,2011,1,30,18
995.75,3.52,-7.31,-5.92,3.04,1.4286144008123696,1.5117740882127577,2011,1,30,21
996.23,3.4,-7.75,-6.52,2.16,0.9082455193901932,0.9715915173094289,2011,1,31,0
996.02,3.25,-8.35,-6.93,1.8,-1.2653628324386794,0.33905294908430256,2011,1,31,3
995.7,3.21,-8.52,-7.41,1.92,-1.1469172743074143,-0.23125908824357802,2011,1,31,6
997.01,3.1,-8.96,-7.91,1.72,-0.9835019364120867,-0.5564386229169176,2011,1,31,9
997.46,3.22,-8.47,-5.61,2.56,-1.4146936087081694,-0.8874356277951978,2011,1,31,12
996.44,3.75,-6.51,-2.92,1.8,0.9841137654330875,-0.227200564887304,2011,1,31,15
997.6,3.37,-7.89,-6.45,3.81,2.616166551806649,-1.105112018398184,2011,1,31,18
998.63,3.46,-7.53,-6.54,1.96,0.19058863351149638,-1.2455022973789414,2011,1,31,21
998.44,3.36,-7.92,-7.1,1.8,-0.8986955659342689,-0.8831456730178121,2011,2,1,0
998.44,3.34,-8.0,-7.32,2.68,-1.5314599969632927,-0.9458489719300814,2011,2,1,3
998.33,3.22,-8.47,-7.83,1.36,-0.21249544933624284,-0.5181174422960381,2011,2,1,6
998.64,3.07,-9.06,-8.16,3.69,-1.5708561495618258,-1.2539979893858657,2011,2,1,9
998.0,3.26,-8.3,-4.69,2.08,-1.247694328564764,-0.2857601484940178,2011,2,1,12
995.94,4.09,-5.36,0.21,3.08,-1.7566374638633946,-0.7240337150655215,2011,2,1,15
996.78,4.0,-5.66,-2.73,2.44,-1.3503533645059982,-1.3223637135702606,2011,2,1,18
997.55,2.8,-10.22,-5.86,2.24,-0.6692583308578857,-1.7995814198244315,2011,2,1,21
999.13,2.71,-10.62,-8.13,1.72,-0.6895859633127878,-1.0185142115856678,2011,2,2,0
999.96,2.95,-9.59,-7.09,2.44,-1.4748495039395146,0.36772128131149495,2011,2,2,3
1000.53,3.72,-6.6,-5.94,1.6,-0.6299913641158789,-0.0032986572137946126,2011,2,2,6
1001.49,4.1,-5.32,-4.23,1.28,-0.6995512966955758,-0.3217576468268292,2011,2,2,9
1002.43,4.96,-2.82,-0.96,2.16,-1.1977617581062403,0.07325824744182863,2011,2,2,12
1001.02,5.21,-2.15,1.46,5.09,-2.9463321810189473,-2.3520260795943853,2011,2,2,15
1000.77,4.33,-4.62,-1.14,2.32,-0.6476783934696845,-1.4411497835521916,2011,2,2,18
1000.44,4.14,-5.23,-3.37,3.53,-2.296634341750287,0.12438126986498285,2011,2,2,21
